"統計名：","人口推計 各年10月1日現在人口 平成27年国勢調査基準 統計表"
"表番号：","001"
"表題：","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","該当数値がないもの"
"-","該当数値がないもの　"

"","","","","","","","","","/人口 コード","001","001","001","001","002","002","002","002"
"","","","","","","","","","/人口 補助コード","-","-","-","-","-","-","-","-"
"","","","","","","","","","/人口","総人口","総人口","総人口","総人口","日本人人口","日本人人口","日本人人口","日本人人口"
"","","","","","","","","","/男女別・性比 コード","001","002","003","004","001","002","003","004"
"","","","","","","","","","/男女別・性比 補助コード","-","-","-","-","-","-","-","-"
"全国 コード","全国 補助コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在） 補助コード","時間軸（年月日現在）","年齢各歳 コード","年齢各歳 補助コード","年齢各歳","/男女別・性比","男女計【千人】","男【千人】","女【千人】","人口性比【女性＝100】","男女計【千人】","男【千人】","女【千人】","人口性比【女性＝100】"
"00000","","全国","1501","","2015年10月1日現在","01067","","66歳","","2,210","1,073","1,136","***","2,199","1,068","1,131","***"
"00000","","全国","1501","","2015年10月1日現在","01068","","67歳","","2,182","1,056","1,127","***","2,172","1,051","1,122","***"
"00000","","全国","1501","","2015年10月1日現在","01069","","68歳","","2,062","996","1,067","***","2,053","991","1,062","***"
"00000","","全国","1501","","2015年10月1日現在","01070","","69歳","","1,282","612","669","***","1,274","609","665","***"
"00000","","全国","1501","","2015年10月1日現在","01071","","70歳","","1,367","645","722","***","1,360","642","718","***"
"00000","","全国","1501","","2015年10月1日現在","01072","","71歳","","1,654","775","879","***","1,647","771","875","***"
"00000","","全国","1501","","2015年10月1日現在","01073","","72歳","","1,589","741","848","***","1,582","738","845","***"
"00000","","全国","1501","","2015年10月1日現在","01074","","73歳","","1,619","749","870","***","1,613","746","867","***"
"00000","","全国","1501","","2015年10月1日現在","01075","","74歳","","1,557","715","842","***","1,550","712","838","***"
"00000","","全国","1501","","2015年10月1日現在","01076","","75歳","","1,397","635","761","***","1,391","633","758","***"
"00000","","全国","1501","","2015年10月1日現在","01077","","76歳","","1,198","540","659","***","1,193","537","656","***"
"00000","","全国","1501","","2015年10月1日現在","01078","","77歳","","1,257","557","700","***","1,252","555","698","***"
"00000","","全国","1501","","2015年10月1日現在","01079","","78歳","","1,265","553","712","***","1,260","551","709","***"
"00000","","全国","1501","","2015年10月1日現在","01080","","79歳","","1,237","532","705","***","1,233","530","702","***"
"00000","","全国","1501","","2015年10月1日現在","01081","","80歳","","1,148","483","665","***","1,144","481","663","***"
"00000","","全国","1501","","2015年10月1日現在","01082","","81歳","","1,052","432","620","***","1,049","431","618","***"
"00000","","全国","1501","","2015年10月1日現在","01083","","82歳","","1,015","405","610","***","1,012","404","608","***"
"00000","","全国","1501","","2015年10月1日現在","01084","","83歳","","945","369","576","***","943","368","575","***"
"00000","","全国","1501","","2015年10月1日現在","01085","","84歳","","866","327","539","***","864","326","538","***"
"00000","","全国","1501","","2015年10月1日現在","01086","","85歳","","771","281","490","***","769","280","489","***"
"00000","","全国","1501","","2015年10月1日現在","01087","","86歳","","704","246","459","***","703","245","458","***"
"00000","","全国","1501","","2015年10月1日現在","01088","","87歳","","632","213","420","***","631","212","419","***"
"00000","","全国","1501","","2015年10月1日現在","01089","","88歳","","558","180","379","***","557","179","378","***"
"00000","","全国","1501","","2015年10月1日現在","01090","","89歳","","490","149","341","***","489","149","341","***"
"00000","","全国","1501","","2015年10月1日現在","01091","","90歳","","407","115","292","***","406","114","292","***"
"00000","","全国","1501","","2015年10月1日現在","01092","","91歳","","326","85","241","***","325","85","240","***"
"00000","","全国","1501","","2015年10月1日現在","01093","","92歳","","265","61","204","***","265","61","203","***"
"00000","","全国","1501","","2015年10月1日現在","01094","","93歳","","205","44","161","***","204","44","161","***"
"00000","","全国","1501","","2015年10月1日現在","01095","","94歳","","160","32","128","***","160","32","128","***"
"00000","","全国","1501","","2015年10月1日現在","01096","","95歳","","132","25","107","***","132","25","107","***"
"00000","","全国","1501","","2015年10月1日現在","01097","","96歳","","82","15","68","***","82","15","67","***"
"00000","","全国","1501","","2015年10月1日現在","01098","","97歳","","64","11","54","***","64","11","53","***"
"00000","","全国","1501","","2015年10月1日現在","01099","","98歳","","48","8","40","***","47","8","40","***"
"00000","","全国","1501","","2015年10月1日現在","01100","","99歳","","35","5","30","***","35","5","29","***"
"00000","","全国","1501","","2015年10月1日現在","01101","","100歳以上","","62","8","53","***","62","8","53","***"
"00000","","全国","901","","2016年10月1日現在","01000","","総数","","126,933","61,766","65,167","94.8","125,020","60,867","64,153","94.9"
"00000","","全国","901","","2016年10月1日現在","01001","","0歳","","1,002","514","487","105.6","986","507","480","105.6"
"00000","","全国","901","","2016年10月1日現在","01002","","1歳","","960","490","470","104.3","947","483","463","104.3"
"00000","","全国","901","","2016年10月1日現在","01003","","2歳","","974","499","475","104.9","960","491","468","104.9"
"00000","","全国","901","","2016年10月1日現在","01004","","3歳","","1,011","517","495","104.5","998","510","488","104.4"
"00000","","全国","901","","2016年10月1日現在","01005","","4歳","","1,017","520","497","104.7","1,004","513","490","104.6"
"00000","","全国","901","","2016年10月1日現在","01006","","5歳","","1,045","535","509","105.1","1,033","529","504","105.1"
"00000","","全国","901","","2016年10月1日現在","01007","","6歳","","1,048","537","511","105.2","1,037","532","505","105.2"
"00000","","全国","901","","2016年10月1日現在","01008","","7歳","","1,059","543","517","105.1","1,048","537","511","105.1"
"00000","","全国","901","","2016年10月1日現在","01009","","8歳","","1,079","553","527","105.0","1,069","547","521","105.0"
"00000","","全国","901","","2016年10月1日現在","01010","","9歳","","1,071","549","523","105.1","1,061","544","518","105.0"
"00000","","全国","901","","2016年10月1日現在","01011","","10歳","","1,064","544","519","104.8","1,054","539","514","104.8"
"00000","","全国","901","","2016年10月1日現在","01012","","11歳","","1,066","546","520","104.9","1,056","541","516","104.9"
"00000","","全国","901","","2016年10月1日現在","01013","","12歳","","1,104","564","539","104.7","1,095","560","535","104.6"
"00000","","全国","901","","2016年10月1日現在","01014","","13歳","","1,123","576","548","105.1","1,114","571","543","105.2"
"00000","","全国","901","","2016年10月1日現在","01015","","14歳","","1,157","593","564","105.1","1,148","588","559","105.1"
"00000","","全国","901","","2016年10月1日現在","01016","","15歳","","1,174","602","572","105.3","1,164","597","567","105.2"
"00000","","全国","901","","2016年10月1日現在","01017","","16歳","","1,201","619","583","106.2","1,190","613","577","106.2"
"00000","","全国","901","","2016年10月1日現在","01018","","17歳","","1,203","618","584","105.8","1,191","612","578","105.8"
"00000","","全国","901","","2016年10月1日現在","01019","","18歳","","1,229","631","598","105.7","1,209","621","587","105.8"
"00000","","全国","901","","2016年10月1日現在","01020","","19歳","","1,233","633","600","105.4","1,199","615","583","105.5"
"00000","","全国","901","","2016年10月1日現在","01021","","20歳","","1,226","631","595","106.1","1,182","609","573","106.2"
"00000","","全国","901","","2016年10月1日現在","01022","","21歳","","1,242","639","604","105.8","1,195","614","581","105.6"
"00000","","全国","901","","2016年10月1日現在","01023","","22歳","","1,238","636","602","105.6","1,188","609","579","105.2"
"00000","","全国","901","","2016年10月1日現在","01024","","23歳","","1,215","624","591","105.6","1,160","594","566","105.0"
"00000","","全国","901","","2016年10月1日現在","01025","","24歳","","1,228","631","597","105.6","1,174","601","573","104.9"
"00000","","全国","901","","2016年10月1日現在","01026","","25歳","","1,221","626","595","105.1","1,167","596","571","104.5"
"00000","","全国","901","","2016年10月1日現在","01027","","26歳","","1,242","635","607","104.6","1,185","605","581","104.1"
"00000","","全国","901","","2016年10月1日現在","01028","","27歳","","1,270","649","621","104.4","1,216","620","596","103.9"
"00000","","全国","901","","2016年10月1日現在","01029","","28歳","","1,312","671","641","104.6","1,261","644","617","104.4"
"00000","","全国","901","","2016年10月1日現在","01030","","29歳","","1,348","687","660","104.0","1,299","662","637","104.0"
"00000","","全国","901","","2016年10月1日現在","01031","","30歳","","1,371","700","672","104.2","1,326","677","649","104.3"
"00000","","全国","901","","2016年10月1日現在","01032","","31歳","","1,425","724","701","103.2","1,381","702","679","103.5"
"00000","","全国","901","","2016年10月1日現在","01033","","32歳","","1,471","746","725","102.9","1,428","726","703","103.2"
"00000","","全国","901","","2016年10月1日現在","01034","","33歳","","1,494","758","736","103.0","1,450","737","712","103.4"
"00000","","全国","901","","2016年10月1日現在","01035","","34歳","","1,496","758","738","102.6","1,450","737","713","103.3"
"00000","","全国","901","","2016年10月1日現在","01036","","35歳","","1,512","767","745","103.0","1,472","749","723","103.5"
"00000","","全国","901","","2016年10月1日現在","01037","","36歳","","1,578","800","778","102.8","1,538","782","756","103.5"
"00000","","全国","901","","2016年10月1日現在","01038","","37歳","","1,619","821","798","102.9","1,580","804","776","103.7"
"00000","","全国","901","","2016年10月1日現在","01039","","38歳","","1,682","853","830","102.8","1,646","837","809","103.5"
"00000","","全国","901","","2016年10月1日現在","01040","","39歳","","1,727","876","851","102.9","1,693","861","832","103.5"
"00000","","全国","901","","2016年10月1日現在","01041","","40歳","","1,810","918","892","102.9","1,777","904","873","103.5"
"00000","","全国","901","","2016年10月1日現在","01042","","41歳","","1,889","958","932","102.8","1,857","944","913","103.4"
"00000","","全国","901","","2016年10月1日現在","01043","","42歳","","1,994","1,012","982","103.0","1,962","998","963","103.6"
"00000","","全国","901","","2016年10月1日現在","01044","","43歳","","2,028","1,025","1,003","102.2","1,996","1,012","984","102.9"
"00000","","全国","901","","2016年10月1日現在","01045","","44歳","","1,991","1,009","983","102.6","1,959","996","963","103.4"
"00000","","全国","901","","2016年10月1日現在","01046","","45歳","","1,938","980","958","102.2","1,905","967","938","103.0"
"00000","","全国","901","","2016年10月1日現在","01047","","46歳","","1,880","950","930","102.2","1,847","937","910","103.1"
"00000","","全国","901","","2016年10月1日現在","01048","","47歳","","1,850","934","917","101.8","1,819","922","897","102.7"
"00000","","全国","901","","2016年10月1日現在","01049","","48歳","","1,809","912","897","101.7","1,779","900","878","102.5"
"00000","","全国","901","","2016年10月1日現在","01050","","49歳","","1,805","910","895","101.7","1,778","899","879","102.4"
"00000","","全国","901","","2016年10月1日現在","01051","","50歳","","1,410","708","702","100.9","1,385","698","687","101.7"
"00000","","全国","901","","2016年10月1日現在","01052","","51歳","","1,740","875","865","101.1","1,715","865","850","101.7"
"00000","","全国","901","","2016年10月1日現在","01053","","52歳","","1,630","819","811","101.0","1,605","809","796","101.6"
"00000","","全国","901","","2016年10月1日現在","01054","","53歳","","1,588","797","791","100.7","1,564","787","777","101.3"
"00000","","全国","901","","2016年10月1日現在","01055","","54歳","","1,535","769","766","100.4","1,514","761","753","100.9"
"00000","","全国","901","","2016年10月1日現在","01056","","55歳","","1,511","756","754","100.2","1,492","748","743","100.7"
"00000","","全国","901","","2016年10月1日現在","01057","","56歳","","1,520","758","762","99.6","1,502","751","751","100.0"
"00000","","全国","901","","2016年10月1日現在","01058","","57歳","","1,548","772","776","99.4","1,532","765","767","99.7"
"00000","","全国","901","","2016年10月1日現在","01059","","58歳","","1,505","748","757","98.7","1,489","741","748","99.1"
"00000","","全国","901","","2016年10月1日現在","01060","","59歳","","1,462","725","737","98.5","1,447","719","728","98.8"
"00000","","全国","901","","2016年10月1日現在","01061","","60歳","","1,536","760","775","98.1","1,521","754","767","98.4"
"00000","","全国","901","","2016年10月1日現在","01062","","61歳","","1,586","785","801","98.0","1,572","779","793","98.2"
"00000","","全国","901","","2016年10月1日現在","01063","","62歳","","1,583","781","802","97.3","1,570","775","795","97.5"
"00000","","全国","901","","2016年10月1日現在","01064","","63歳","","1,681","825","856","96.4","1,669","819","849","96.5"
"00000","","全国","901","","2016年10月1日現在","01065","","64歳","","1,775","868","907","95.8","1,763","863","900","95.8"
"00000","","全国","901","","2016年10月1日現在","01066","","65歳","","1,875","915","960","95.3","1,864","909","954","95.3"
"00000","","全国","901","","2016年10月1日現在","01067","","66歳","","2,007","975","1,032","94.4","1,996","969","1,026","94.4"
"00000","","全国","901","","2016年10月1日現在","01068","","67歳","","2,191","1,060","1,131","93.8","2,180","1,055","1,125","93.8"
"00000","","全国","901","","2016年10月1日現在","01069","","68歳","","2,162","1,041","1,121","92.9","2,152","1,036","1,115","92.9"
"00000","","全国","901","","2016年10月1日現在","01070","","69歳","","2,041","981","1,060","92.5","2,032","976","1,055","92.5"
"00000","","全国","901","","2016年10月1日現在","01071","","70歳","","1,267","602","665","90.6","1,259","599","661","90.6"
"00000","","全国","901","","2016年10月1日現在","01072","","71歳","","1,350","634","717","88.4","1,343","630","713","88.4"
"00000","","全国","901","","2016年10月1日現在","01073","","72歳","","1,631","759","872","87.1","1,624","756","868","87.1"
"00000","","全国","901","","2016年10月1日現在","01074","","73歳","","1,566","725","841","86.3","1,559","722","837","86.3"
"00000","","全国","901","","2016年10月1日現在","01075","","74歳","","1,593","731","862","84.9","1,587","728","858","84.9"
"00000","","全国","901","","2016年10月1日現在","01076","","75歳","","1,529","697","832","83.8","1,523","694","829","83.8"
"00000","","全国","901","","2016年10月1日現在","01077","","76歳","","1,369","617","752","82.1","1,363","615","749","82.1"
"00000","","全国","901","","2016年10月1日現在","01078","","77歳","","1,172","523","649","80.5","1,167","520","647","80.5"
"00000","","全国","901","","2016年10月1日現在","01079","","78歳","","1,226","537","689","78.0","1,221","535","686","78.1"
"00000","","全国","901","","2016年10月1日現在","01080","","79歳","","1,229","531","698","76.0","1,225","529","696","76.1"
"00000","","全国","901","","2016年10月1日現在","01081","","80歳","","1,198","509","689","73.8","1,194","507","687","73.8"
"00000","","全国","901","","2016年10月1日現在","01082","","81歳","","1,108","459","649","70.7","1,104","457","647","70.7"
"00000","","全国","901","","2016年10月1日現在","01083","","82歳","","1,010","407","603","67.6","1,007","406","601","67.6"
"00000","","全国","901","","2016年10月1日現在","01084","","83歳","","968","379","590","64.2","966","378","588","64.3"
"00000","","全国","901","","2016年10月1日現在","01085","","84歳","","896","342","554","61.7","894","341","553","61.7"
"00000","","全国","901","","2016年10月1日現在","01086","","85歳","","816","300","516","58.1","814","299","515","58.1"
"00000","","全国","901","","2016年10月1日現在","01087","","86歳","","720","255","465","54.8","718","254","464","54.8"
"00000","","全国","901","","2016年10月1日現在","01088","","87歳","","652","220","432","51.0","651","220","431","51.0"
"00000","","全国","901","","2016年10月1日現在","01089","","88歳","","580","188","392","48.0","579","188","391","48.0"
"00000","","全国","901","","2016年10月1日現在","01090","","89歳","","507","157","350","44.9","505","156","349","44.8"
"00000","","全国","901","","2016年10月1日現在","01091","","90歳","","439","128","311","41.2","438","128","311","41.1"
"00000","","全国","901","","2016年10月1日現在","01092","","91歳","","359","96","262","36.7","358","96","262","36.7"
"00000","","全国","901","","2016年10月1日現在","01093","","92歳","","283","70","213","32.9","283","70","213","32.9"
"00000","","全国","901","","2016年10月1日現在","01094","","93歳","","227","50","177","28.0","226","49","177","27.9"
"00000","","全国","901","","2016年10月1日現在","01095","","94歳","","170","34","136","25.2","170","34","136","25.2"
"00000","","全国","901","","2016年10月1日現在","01096","","95歳","","130","25","106","23.3","130","25","105","23.3"
"00000","","全国","901","","2016年10月1日現在","01097","","96歳","","105","19","86","21.4","105","18","86","21.4"
"00000","","全国","901","","2016年10月1日現在","01098","","97歳","","64","11","53","20.4","64","11","53","20.4"
"00000","","全国","901","","2016年10月1日現在","01099","","98歳","","49","8","41","18.9","49","8","41","18.9"
"00000","","全国","901","","2016年10月1日現在","01100","","99歳","","35","5","30","17.3","35","5","30","17.2"
"00000","","全国","901","","2016年10月1日現在","01101","","100歳以上","","66","9","57","15.4","65","9","57","15.4"
"00000","","全国","1001","","2017年10月1日現在","01000","","総数","","126,706","61,655","65,051","94.8","124,648","60,676","63,973","94.8"
"00000","","全国","1001","","2017年10月1日現在","01001","","0歳","","963","493","470","105.0","947","485","462","105.0"
"00000","","全国","1001","","2017年10月1日現在","01002","","1歳","","1,000","514","486","105.6","985","506","479","105.6"
"00000","","全国","1001","","2017年10月1日現在","01003","","2歳","","960","490","470","104.3","946","483","463","104.3"
"00000","","全国","1001","","2017年10月1日現在","01004","","3歳","","975","499","476","104.9","960","491","468","104.9"
"00000","","全国","1001","","2017年10月1日現在","01005","","4歳","","1,011","517","495","104.5","997","509","488","104.4"
"00000","","全国","1001","","2017年10月1日現在","01006","","5歳","","1,017","520","497","104.7","1,004","513","490","104.7"
"00000","","全国","1001","","2017年10月1日現在","01007","","6歳","","1,045","536","510","105.1","1,033","529","504","105.1"
"00000","","全国","1001","","2017年10月1日現在","01008","","7歳","","1,049","538","511","105.3","1,037","532","505","105.2"
"00000","","全国","1001","","2017年10月1日現在","01009","","8歳","","1,060","543","517","105.1","1,049","537","511","105.1"
"00000","","全国","1001","","2017年10月1日現在","01010","","9歳","","1,080","553","527","105.0","1,069","548","521","105.0"
"00000","","全国","1001","","2017年10月1日現在","01011","","10歳","","1,072","549","523","105.1","1,061","544","518","105.0"
"00000","","全国","1001","","2017年10月1日現在","01012","","11歳","","1,065","545","520","104.8","1,054","540","515","104.8"
"00000","","全国","1001","","2017年10月1日現在","01013","","12歳","","1,067","546","521","104.9","1,057","541","516","104.9"
"00000","","全国","1001","","2017年10月1日現在","01014","","13歳","","1,105","565","540","104.6","1,095","560","535","104.6"
"00000","","全国","1001","","2017年10月1日現在","01015","","14歳","","1,124","576","548","105.2","1,115","571","543","105.2"
"00000","","全国","1001","","2017年10月1日現在","01016","","15歳","","1,158","594","565","105.1","1,148","588","560","105.1"
"00000","","全国","1001","","2017年10月1日現在","01017","","16歳","","1,174","602","572","105.3","1,163","597","567","105.3"
"00000","","全国","1001","","2017年10月1日現在","01018","","17歳","","1,202","619","583","106.2","1,189","613","577","106.2"
"00000","","全国","1001","","2017年10月1日現在","01019","","18歳","","1,212","623","590","105.6","1,191","612","579","105.8"
